timestamp,open,high,low,close,volume
2022-12-14 12:00:00,1.06538,1.0695,1.06206,1.0679,0
2022-12-14 16:00:00,1.06791,1.06871,1.06666,1.06788,0
2022-12-14 20:00:00,1.06788,1.06799,1.06464,1.06475,0
2022-12-15 00:00:00,1.06474,1.06606,1.06202,1.06218,0
2022-12-15 04:00:00,1.06218,1.06279,1.06055,1.06228,0
2022-12-15 08:00:00,1.06228,1.07361,1.06138,1.06368,0
2022-12-15 12:00:00,1.06369,1.06383,1.05921,1.06248,0
2022-12-15 16:00:00,1.06249,1.06431,1.06198,1.06406,0
2022-12-15 20:00:00,1.06407,1.06624,1.06385,1.06461,0
2022-12-16 00:00:00,1.06459,1.0663,1.06252,1.06554,0
2022-12-16 04:00:00,1.06553,1.06572,1.06093,1.06215,0
2022-12-16 08:00:00,1.06214,1.06487,1.05976,1.06091,0
2022-12-16 12:00:00,1.0609,1.0619,1.05917,1.05923,0
2022-12-16 16:00:00,1.05923,1.05961,1.05839,1.05839,0
2022-12-18 16:00:00,1.05895,1.05996,1.0582,1.05992,0
2022-12-18 20:00:00,1.05993,1.0613,1.05961,1.06063,0
2022-12-19 00:00:00,1.06063,1.06479,1.06013,1.06418,0
2022-12-19 04:00:00,1.06422,1.06578,1.0603,1.0606,0
2022-12-19 08:00:00,1.06059,1.06285,1.05757,1.06234,0
2022-12-19 12:00:00,1.06234,1.06309,1.06005,1.06043,0
2022-12-19 16:00:00,1.06043,1.06127,1.05978,1.06001,0
2022-12-19 20:00:00,1.06002,1.0652,1.05976,1.06071,0
2022-12-20 00:00:00,1.06071,1.06343,1.05788,1.06335,0
2022-12-20 04:00:00,1.06335,1.0646,1.06101,1.06133,0
2022-12-20 08:00:00,1.06134,1.06584,1.05939,1.06351,0
2022-12-20 12:00:00,1.06348,1.06376,1.0599,1.06151,0
2022-12-20 16:00:00,1.06151,1.0629,1.06148,1.06202,0
2022-12-20 20:00:00,1.06201,1.06258,1.06066,1.06083,0
2022-12-21 00:00:00,1.0608,1.06373,1.06074,1.06342,0
2022-12-21 04:00:00,1.0634,1.06364,1.06046,1.06303,0
2022-12-21 08:00:00,1.06304,1.06455,1.0595,1.05975,0
2022-12-21 12:00:00,1.05976,1.06199,1.05901,1.06111,0
2022-12-21 16:00:00,1.0611,1.06183,1.0601,1.06179,0
2022-12-21 20:00:00,1.06178,1.06459,1.06134,1.06445,0
2022-12-22 00:00:00,1.06444,1.06593,1.06259,1.06361,0
2022-12-22 04:00:00,1.06358,1.06562,1.06138,1.06366,0
2022-12-22 08:00:00,1.06365,1.06375,1.05831,1.0587,0
2022-12-22 12:00:00,1.0587,1.0603,1.0573,1.05977,0
2022-12-22 16:00:00,1.05977,1.06041,1.05885,1.0589,0
2022-12-22 20:00:00,1.05891,1.06122,1.05867,1.06055,0
2022-12-23 00:00:00,1.06053,1.06305,1.05989,1.06046,0
2022-12-23 04:00:00,1.06046,1.06267,1.05961,1.06209,0
2022-12-23 08:00:00,1.0621,1.06328,1.05922,1.06204,0
2022-12-23 12:00:00,1.06203,1.06299,1.06058,1.06164,0
2022-12-23 16:00:00,1.06162,1.06199,1.06123,1.06172,0
2022-12-25 16:00:00,1.06114,1.06344,1.05979,1.06102,0
2022-12-25 20:00:00,1.06101,1.06291,1.06089,1.06265,0
2022-12-26 00:00:00,1.06264,1.06317,1.06151,1.06197,0
2022-12-26 04:00:00,1.06197,1.06277,1.06161,1.0623,0
2022-12-26 08:00:00,1.0623,1.06329,1.06216,1.06277,0
2022-12-26 12:00:00,1.06277,1.06331,1.0625,1.0632,0
2022-12-26 16:00:00,1.0632,1.06459,1.06292,1.06424,0
2022-12-26 20:00:00,1.06425,1.06604,1.06354,1.06454,0
2022-12-27 00:00:00,1.06454,1.06678,1.06382,1.06518,0
2022-12-27 04:00:00,1.06519,1.06694,1.06319,1.0635,0
2022-12-27 08:00:00,1.06352,1.06602,1.06113,1.06525,0
2022-12-27 12:00:00,1.06524,1.06562,1.06334,1.06412,0
2022-12-27 16:00:00,1.06411,1.06426,1.06247,1.0628,0
2022-12-27 20:00:00,1.06281,1.06447,1.06268,1.06415,0
2022-12-28 00:00:00,1.06415,1.06545,1.06343,1.0636,0
2022-12-28 04:00:00,1.06358,1.06575,1.06278,1.06459,0
2022-12-28 08:00:00,1.06458,1.06742,1.06115,1.06211,0
2022-12-28 12:00:00,1.0621,1.06355,1.06077,1.06077,0
2022-12-28 16:00:00,1.06077,1.06372,1.06065,1.06339,0
2022-12-28 20:00:00,1.06339,1.06341,1.06191,1.0625,0
2022-12-29 00:00:00,1.06249,1.06426,1.06109,1.06301,0
2022-12-29 04:00:00,1.06299,1.06581,1.06299,1.06523,0
2022-12-29 08:00:00,1.06523,1.06707,1.06362,1.0666,0
2022-12-29 12:00:00,1.06659,1.06902,1.06645,1.06678,0
2022-12-29 16:00:00,1.06677,1.06714,1.0654,1.06681,0
2022-12-29 20:00:00,1.06679,1.06692,1.06518,1.06551,0
2022-12-30 00:00:00,1.06551,1.06744,1.06385,1.06708,0
2022-12-30 04:00:00,1.06708,1.0699,1.06513,1.0672,0
2022-12-30 08:00:00,1.0672,1.07011,1.0645,1.06967,0
2022-12-30 12:00:00,1.06967,1.07131,1.06921,1.07052,0
2022-12-30 16:00:00,1.07057,1.07071,1.06981,1.07054,0
